mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__gb1__subsample,param_model__gb1__n_estimators,param_model__gb1__min_samples_split,param_model__gb1__min_samples_leaf,param_model__gb1__max_depth,param_model__gb1__learning_rate,param_model__dt1__min_samples_split,param_model__dt1__min_samples_leaf,param_model__dt1__max_features,param_model__dt1__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.5162389278411865,0.20628846397148437,0.43772459030151367,0.004373403107897239,0.9722222222222222,6,8,2,2,0.2,5,3,log2,6,"{'model__gb1__subsample': 0.9722222222222222, 'model__gb1__n_estimators': 6, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 6}",0.7375728535347886,0.7311179069097027,0.7569129163594275,0.741867892267973,0.010959961873945635,226
35.00245499610901,1.0256350744056626,0.6257259051005045,0.09017140298745516,0.75,34,4,3,4,0.45,2,10,log2,10,"{'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 34, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.45, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 10, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 10}",0.8513218470514019,0.8398160695852652,0.85491947055507,0.848685795730579,0.006441519237891216,56
50.96687722206116,1.1228646426737094,0.6584229469299316,0.17714062995000057,0.75,32,3,3,6,0.2,3,8,sqrt,4,"{'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 32, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 8, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 4}",0.8495896584687841,0.8463489991662619,0.852895217210784,0.8496112916152766,0.002672526104191424,52
32.62457569440206,2.487732925630681,0.571293830871582,0.03654515169178917,0.7777777777777778,36,3,5,3,0.15000000000000002,3,4,log2,1,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 36, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 4, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 1}",0.8137979297251912,0.807648315298538,0.8152864246954976,0.8122442232397423,0.003306123779914607,149
10.042067845662435,0.2703414154833354,0.5071917374928793,0.00753785746553361,0.8333333333333334,16,3,1,1,0.4,5,6,sqrt,4,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 16, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.4, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 6, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 4}",0.7494978259687695,0.7337789443301064,0.7489155890581526,0.7440641197856762,0.007276600651811358,225
13.417399168014526,0.23090792169040147,0.531977653503418,0.009141894321222673,0.8888888888888888,5,6,2,6,0.1,2,2,sqrt,4,"{'model__gb1__subsample': 0.8888888888888888, 'model__gb1__n_estimators': 5, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.1, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 2, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 4}",0.7782138019495578,0.7719346429972915,0.793605799266278,0.7812514147377091,0.009104214119361154,186
50.52958591779073,1.2835613076254253,0.4378507932027181,0.01023487264134039,0.8888888888888888,26,3,5,6,0.45,1,3,sqrt,8,"{'model__gb1__subsample': 0.8888888888888888, 'model__gb1__n_estimators': 26, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.45, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 8}",0.8557573561242252,0.8552350037655166,0.8604098885332945,0.8571340828076788,0.002326139915631982,26
16.414873441060383,0.09632560816268455,0.5447299480438232,0.01489595107101458,0.75,11,2,2,4,0.45,3,7,log2,3,"{'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 11, 'model__gb1__min_samples_split': 2, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.45, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 3}",0.8249158173838169,0.8152190106024764,0.8238818910514131,0.8213389063459021,0.004347956903191045,129
60.15911261240641,2.411314960364698,0.4547630151112874,0.003534439442214278,0.8333333333333334,45,10,5,5,0.25,1,7,log2,1,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 45, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.25, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 1}",0.8524414687288882,0.8522195169200559,0.8576254356378693,0.8540954737622711,0.002497704116949993,40
33.609058141708374,1.1887114268550785,0.43358659744262695,0.006682429101596806,0.9722222222222222,50,8,5,2,0.5,2,3,sqrt,6,"{'model__gb1__subsample': 0.9722222222222222, 'model__gb1__n_estimators': 50, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.5, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 6}",0.8401085137885682,0.8252241162651969,0.8398581723191904,0.8350636007909852,0.006958316822946133,98
7.637597719828288,0.2940142941972122,0.48063286145528156,0.09008394201980652,0.8611111111111112,16,8,5,1,0.15000000000000002,3,8,sqrt,7,"{'model__gb1__subsample': 0.8611111111111112, 'model__gb1__n_estimators': 16, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 8, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 7}",0.711169908224442,0.6952507392950804,0.706422789009844,0.7042811455097887,0.006673078375651656,240
16.9206379254659,0.4005824491633769,0.524217446645101,0.09877182406049488,0.8333333333333334,50,8,2,1,0.35000000000000003,1,6,log2,6,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 50, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.35000000000000003, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 6, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 6}",0.7673715744823466,0.7631856813280002,0.7735484229350926,0.7680352262484798,0.004256518816580808,202
24.662809133529663,0.2826864277431709,0.5140221913655599,0.06740247862256565,0.7777777777777778,13,1,5,8,0.05,5,7,sqrt,5,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 13, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.05, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 5}",0.8195433076972405,0.8108888472456767,0.812363685901582,0.8142652802814997,0.00378038510527005,143
41.82793188095093,0.8889705486899439,0.44758041699727374,0.007582561632949876,0.8055555555555556,43,5,1,4,0.15000000000000002,3,6,log2,2,"{'model__gb1__subsample': 0.8055555555555556, 'model__gb1__n_estimators': 43, 'model__gb1__min_samples_split': 5, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 6, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 2}",0.8376149634845997,0.8285279266100759,0.8403199238272727,0.8354876046406495,0.005043612549935114,95
9.48470918337504,0.1626311618122086,0.5061396757761637,0.08990140802197541,0.9444444444444444,11,1,2,2,0.25,5,7,sqrt,10,"{'model__gb1__subsample': 0.9444444444444444, 'model__gb1__n_estimators': 11, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.25, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 10}",0.763655669679033,0.7598169880260096,0.7750811613249303,0.7661846063433243,0.006483074739343398,204
56.920005559921265,1.3208416182547564,0.48299113909403485,0.06883865645199859,0.8611111111111112,45,7,1,5,0.15000000000000002,3,8,sqrt,8,"{'model__gb1__subsample': 0.8611111111111112, 'model__gb1__n_estimators': 45, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 8, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 8}",0.842282206078719,0.8423656918267903,0.8492818851032437,0.8446432610029176,0.0032801796318318393,73
23.47513786951701,0.6667019985434143,0.5155222415924072,0.05635268708674142,0.7777777777777778,23,1,5,4,0.15000000000000002,2,10,sqrt,1,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 23, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 10, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 1}",0.814837358114483,0.800960308444222,0.8153468781647674,0.8103815149078241,0.006665045690904887,153
10.869688749313354,0.2259068016979927,0.4308687051137288,0.01938109043616762,1.0,7,6,1,4,0.3,5,1,log2,10,"{'model__gb1__subsample': 1.0, 'model__gb1__n_estimators': 7, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.3, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 1, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 10}",0.7861210431933388,0.7854723782110058,0.7926405099081767,0.7880779771041738,0.003237048115750778,178
7.772497574488322,0.184245688477903,0.453887939453125,0.03657013413897521,0.8888888888888888,17,7,2,1,0.2,1,6,sqrt,1,"{'model__gb1__subsample': 0.8888888888888888, 'model__gb1__n_estimators': 17, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 6, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 1}",0.7170503200342628,0.707139936651092,0.7130737554020542,0.7124213373624696,0.004072113429505512,238
14.729220787684122,0.3746270512977296,0.4408300717671712,0.00487554873505737,0.7777777777777778,24,7,5,2,0.4,2,5,sqrt,4,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 24, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.4, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 5, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 4}",0.8092075249097436,0.7991965361043486,0.8250320211291995,0.8111453607144306,0.010635928961833995,152
12.26639493306478,0.2993132891941779,0.4591976006825765,0.03298277162462,0.8333333333333334,34,8,2,1,0.05,1,2,sqrt,2,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 34, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.05, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 2, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 2}",0.6726665549519254,0.6607742726667967,0.6817488015749451,0.6717298763978891,0.008588392972102225,247
7.749264478683472,0.1282561955876513,0.5020542144775391,0.08040716686827883,0.8333333333333334,16,6,5,1,0.5,1,10,sqrt,3,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 16, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.5, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 10, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 3}",0.7515608542327346,0.7514955849305931,0.7547626938047827,0.7526063776560368,0.0015249785835561229,218
5.439824104309082,0.14984478281547703,0.4566159248352051,0.02373302320641364,0.7777777777777778,9,3,5,1,0.25,1,2,log2,4,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 9, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.25, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 2, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 4}",0.6694845151031146,0.6656399520639018,0.6947539134751077,0.676626126880708,0.012914014386179926,245
72.38607509930928,1.2151761731447372,0.5498939355214437,0.07170727980849913,0.8611111111111112,36,3,5,8,0.3,3,3,log2,2,"{'model__gb1__subsample': 0.8611111111111112, 'model__gb1__n_estimators': 36, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.3, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 2}",0.8613945104406509,0.8647008192834951,0.8627503078720045,0.8629485458653834,0.0013570539826112712,7
9.316433509190878,0.20639845406025223,0.43474849065144855,0.01398400139547312,0.7777777777777778,13,7,3,2,0.3,2,7,log2,5,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 13, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.3, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 5}",0.7829554758458223,0.7569071987042031,0.7808415520672285,0.7735680755390847,0.0118125859747346,197
14.280242602030436,0.28259310629268497,0.4870145320892334,0.08210816864686536,0.8888888888888888,6,1,2,8,0.1,5,6,sqrt,2,"{'model__gb1__subsample': 0.8888888888888888, 'model__gb1__n_estimators': 6, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.1, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 6, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 2}",0.81367594509112,0.811792733958542,0.8136568477576893,0.8130418422691171,0.0008832873657335774,146
45.206225077311196,0.4044182980510542,0.437755823135376,0.004370971998881484,0.9444444444444444,39,7,2,4,0.4,2,3,log2,8,"{'model__gb1__subsample': 0.9444444444444444, 'model__gb1__n_estimators': 39, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.4, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 8}",0.8483794719282141,0.8455169560342597,0.8540953372227853,0.8493305883950862,0.0035661017796355006,54
7.518759409586589,0.5573472760216289,0.5095716317494711,0.07227797298698432,0.8333333333333334,8,4,5,2,0.3,1,3,log2,8,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 8, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.3, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 8}",0.7664748399828686,0.7482959127488524,0.7690992509916855,0.7612900012411354,0.00925046431608571,210
85.60956446329753,1.6575083583402457,0.502971887588501,0.03620958117102965,0.9444444444444444,39,5,2,8,0.4,3,3,sqrt,6,"{'model__gb1__subsample': 0.9444444444444444, 'model__gb1__n_estimators': 39, 'model__gb1__min_samples_split': 5, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.4, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 6}",0.8637322498630342,0.8692886161168091,0.8649293220976211,0.8659833960258214,0.0023876914053964165,2
53.359121004740395,0.5341534562357032,0.5046395460764567,0.09847519592732011,0.75,31,4,3,8,0.45,2,1,sqrt,5,"{'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 31, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.45, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 1, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 5}",0.8544178977319332,0.8581783306381255,0.8631316732155289,0.8585759671951959,0.0035684783795774146,16
24.28722898165385,0.5963016180872399,0.4351973533630371,0.011905381225126566,0.7777777777777778,19,1,2,5,0.1,5,3,log2,5,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 19, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.1, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 5}",0.8039908261047524,0.7966560892304958,0.801278395390006,0.8006417702417514,0.0030280422650272895,167
10.608717362085978,0.16313822671382844,0.4427035649617513,0.006266768228333721,0.8333333333333334,27,8,1,1,0.45,3,4,log2,4,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 27, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.45, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 4, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 4}",0.7626708106870335,0.7472423274264757,0.760021761440983,0.7566449665181642,0.006736051360325269,215
15.927105188369751,0.21277625488778093,0.4455443223317464,0.022861365105589965,0.7777777777777778,50,4,3,1,0.5,3,2,sqrt,2,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 50, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.5, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 2, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 2}",0.77800803125952,0.7702585338377164,0.7801626878566132,0.7761430843179499,0.0042529665747304485,194
14.55770762761434,0.34163826747684584,0.511836846669515,0.08976005953115111,0.75,7,10,3,8,0.15000000000000002,5,7,sqrt,3,"{'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 7, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 5, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 3}",0.821720965589555,0.8140663719882082,0.8221697132051259,0.8193190169276297,0.0037186962545443106,136
12.651020208994547,0.3222043928431981,0.43048818906148273,0.01931789191609508,0.9444444444444444,33,7,3,1,0.2,2,10,log2,4,"{'model__gb1__subsample': 0.9444444444444444, 'model__gb1__n_estimators': 33, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 10, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 4}",0.7310307284682377,0.7367628145761247,0.7285053452618537,0.7320996294354053,0.0034547900879060302,230
13.616786241531372,0.4140408289376415,0.4678764343261719,0.017493238056603737,0.9166666666666666,14,8,5,3,0.05,3,10,log2,5,"{'model__gb1__subsample': 0.9166666666666666, 'model__gb1__n_estimators': 14, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.05, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 10, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 5}",0.7145491435722876,0.7151483376719714,0.7172207051979678,0.7156393954807423,0.0011445999908608073,237
26.356507778167725,0.25207306477209035,0.4946322441101074,0.0790567608075587,0.8888888888888888,31,3,2,3,0.15000000000000002,2,6,sqrt,8,"{'model__gb1__subsample': 0.8888888888888888, 'model__gb1__n_estimators': 31, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 6, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 8}",0.8138524991224834,0.7947144367946888,0.8035469711478529,0.804037969021675,0.007820791375119311,163
13.480413595835367,0.08860494166895173,0.4374202887217204,0.00969851712696118,0.8333333333333334,9,4,1,5,0.45,1,3,sqrt,2,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 9, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.45, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 2}",0.8275545019481614,0.8223811082524342,0.838662481795031,0.8295326973318756,0.00679243323316488,110
22.800393263498943,0.27991142485616927,0.5084538459777832,0.07493588146382195,0.9722222222222222,24,10,1,3,0.2,3,2,sqrt,3,"{'model__gb1__subsample': 0.9722222222222222, 'model__gb1__n_estimators': 24, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 2, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 3}",0.8069698067863722,0.7996079586867997,0.8134080732568587,0.8066619462433436,0.005638077339079006,158
6.944621165593465,0.16471708911272748,0.4536001682281494,0.026228990411662954,0.9722222222222222,7,1,1,2,0.15000000000000002,3,3,sqrt,5,"{'model__gb1__subsample': 0.9722222222222222, 'model__gb1__n_estimators': 7, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.15000000000000002, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 5}",0.7141555321370365,0.725097419353264,0.7150258035746329,0.7180929183549778,0.004965656638016653,236
28.087581396102905,0.6237559228880947,0.498336394627889,0.071178997153348,0.7777777777777778,23,4,3,5,0.3,1,2,log2,5,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 23, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.3, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 2, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 5}",0.8436366117407041,0.8380117764714103,0.844692822701975,0.842113736971363,0.002932400081396016,80
14.180986722310385,0.5049921225263418,0.43710819880167645,0.012467466796340117,0.7777777777777778,24,4,3,2,0.2,1,3,log2,6,"{'model__gb1__subsample': 0.7777777777777778, 'model__gb1__n_estimators': 24, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 1, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 6}",0.784966646235342,0.7669069257031156,0.7847533322178256,0.778875634718761,0.008463603343864524,191
33.41293501853943,0.6453587916398466,0.445626179377238,0.005793079852258379,0.8888888888888888,26,6,2,5,0.1,2,3,log2,2,"{'model__gb1__subsample': 0.8888888888888888, 'model__gb1__n_estimators': 26, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.1, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 2}",0.8152148359887954,0.8089228100273118,0.8198517576976136,0.8146631345712403,0.004478746486510724,142
67.29243755340576,0.021835113220446446,0.4747176170349121,0.011039407142772885,0.8333333333333334,35,3,1,8,0.2,2,3,log2,6,"{'model__gb1__subsample': 0.8333333333333334, 'model__gb1__n_estimators': 35, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.2, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 3, 'model__dt1__max_features': 'log2', 'model__dt1__max_depth': 6}",0.857641695032585,0.8552384840773923,0.8587685824924765,0.8572162538674846,0.0014722202832833473,24
8.375139633814493,0.1720268625196428,0.4889797369639079,0.11975301752576618,1.0,19,6,3,1,0.4,2,5,sqrt,3,"{'model__gb1__subsample': 1.0, 'model__gb1__n_estimators': 19, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 1, 'model__gb1__learning_rate': 0.4, 'model__dt1__min_samples_split': 2, 'model__dt1__min_samples_leaf': 5, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 3}",0.7508745000121341,0.7400745347207213,0.7589501417752501,0.7499663921693686,0.00773264208016096,224
54.473316033681236,0.39920257521398694,0.4378867944081624,0.009453456135570278,0.8611111111111112,44,7,5,5,0.25,3,7,sqrt,2,"{'model__gb1__subsample': 0.8611111111111112, 'model__gb1__n_estimators': 44, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.25, 'model__dt1__min_samples_split': 3, 'model__dt1__min_samples_leaf': 7, 'model__dt1__max_features': 'sqrt', 'model__dt1__max_depth': 2}",0.8526762527133871,0.8505614421038368,0.8569566959708927,0.8533981302627055,0.0026602817398640433,42
